"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: implName","Param: numberOfAccounts"
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"267574,957574","101114,814030","ops/s",Accumulator,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"1082237,981647","378724,416150","ops/s",Accumulator,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"1096980,194084","397213,717682","ops/s",Accumulator,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"307720,988020","111748,930834","ops/s",Accumulator,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"789259,206064","297196,384934","ops/s",Accumulator,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"685516,576941","135205,658069","ops/s",Monitor,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"340931,384464","61623,159640","ops/s",Monitor,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"344585,192476","73884,056368","ops/s",Monitor,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"724660,065747","508948,441125","ops/s",Monitor,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"246304,936975","183042,415671","ops/s",Monitor,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"478355,128772","340496,185448","ops/s",Monitor,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"886083,190204","643936,305704","ops/s",Monitor,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"408858,537987","308047,198264","ops/s",Monitor,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"477224,652216","351648,319384","ops/s",Monitor,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"722515,773498","79043,814829","ops/s",Monitor,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"344032,457621","39776,295796","ops/s",Monitor,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"378483,315878","55381,399890","ops/s",Monitor,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"649381,087224","764197,929814","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"324964,007718","381726,572052","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"324417,079506","382533,293474","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"1206243,242928","1173043,481502","ops/s",SmallLock,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"602400,285164","584062,571072","ops/s",SmallLock,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"603842,957764","589031,190330","ops/s",SmallLock,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"1041516,357279","1088044,007756","ops/s",SmallLock,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"517791,497414","539578,153379","ops/s",SmallLock,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"523724,859865","548492,640174","ops/s",SmallLock,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"1212254,536457","1186841,209613","ops/s",SmallLock,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"601994,590348","580126,062875","ops/s",SmallLock,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"610259,946109","607168,421166","ops/s",SmallLock,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"104303,073556","14687,094906","ops/s",Cas,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"59662,006632","17203,043767","ops/s",Cas,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"44641,066924","24589,134141","ops/s",Cas,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"151844,218342","52272,228243","ops/s",Cas,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"75916,430958","44406,968879","ops/s",Cas,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"75927,787384","35803,088710","ops/s",Cas,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"149759,142560","25550,229569","ops/s",Cas,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"73280,933474","35192,036941","ops/s",Cas,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"76478,209085","32595,727817","ops/s",Cas,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"98384,436910","9916,294151","ops/s",Cas,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"49647,926230","19871,713096","ops/s",Cas,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"48736,510679","22714,313679","ops/s",Cas,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"896697,930353","657211,385515","ops/s",Accumulator,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"458487,985901","343642,790870","ops/s",Accumulator,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"438209,944452","322351,437528","ops/s",Accumulator,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"1066786,363440","1180588,862292","ops/s",Accumulator,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"537571,130450","623930,528501","ops/s",Accumulator,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"529215,232991","562217,763129","ops/s",Accumulator,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"1251268,309914","207563,090734","ops/s",Accumulator,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"626086,756400","125815,369917","ops/s",Accumulator,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"625181,553514","129957,835870","ops/s",Accumulator,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write","thrpt",36,8,"737283,479710","110962,275408","ops/s",Accumulator,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:depositWrite","thrpt",36,8,"367244,796774","48683,858517","ops/s",Accumulator,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.write:withdrawWrite","thrpt",36,8,"370038,682936","76073,855302","ops/s",Accumulator,100
